Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
340,1,no_info,6752,24,6,2019,22,25,16,45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
230,0,no_info,6094,21,5,2019,17,55,14,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,3175,1,5,2019,18,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
630,1,no_info,8266,27,6,2019,19,15,8,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,6722,12,4,2019,23,40,20,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
155,0,no_info,3873,24,6,2019,9,30,6,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2575,3,4,2019,15,25,13,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
755,1,no_info,7787,21,5,2019,19,15,6,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,no_info,9257,3,3,2019,7,45,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,other,4030,12,5,2019,22,0,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,no_info,4991,3,5,2019,0,5,21,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
350,1,no_info,9861,21,3,2019,13,20,7,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
285,1,no_info,10406,15,3,2019,21,35,16,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,other,7229,9,6,2019,18,10,15,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
735,1,no_info,7670,15,5,2019,21,0,8,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,2,no_info,14300,24,6,2019,4,25,20,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1655,1,no_info,8452,15,5,2019,10,45,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
150,0,no_info,3873,6,4,2019,17,25,14,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
520,1,no_info,6853,9,6,2019,17,15,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
175,0,no_info,7229,6,4,2019,14,5,11,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,no_info,7229,15,4,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1040,1,no_info,14714,3,6,2019,12,35,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4804,12,6,2019,19,50,17,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,1,no_info,11465,9,5,2019,14,15,9,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,4591,21,4,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
975,1,no_info,6628,9,6,2019,1,30,9,15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,no_info,8025,6,3,2019,7,45,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
470,1,no_info,6152,12,6,2019,15,45,7,55,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3943,3,4,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1655,1,no_info,9187,6,6,2019,10,45,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
865,1,no_info,9187,21,5,2019,10,45,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
385,1,no_info,10276,6,3,2019,16,10,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1,no_info,12192,1,6,2019,19,0,3,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
215,1,no_info,5554,24,3,2019,23,30,19,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,no_info,6377,27,3,2019,19,15,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
305,1,no_info,6232,21,3,2019,1,35,20,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,no_info,6496,9,5,2019,10,5,5,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,no_info,4823,24,6,2019,21,20,18,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
220,1,no_info,6116,6,6,2019,23,15,19,35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1335,1,other,7757,9,5,2019,18,15,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
630,1,no_info,8266,21,5,2019,19,15,8,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,3873,21,5,2019,9,30,6,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
775,1,other,11841,15,5,2019,10,5,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,no_info,4804,24,5,2019,18,5,15,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,3943,1,6,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
465,1,no_info,15898,27,5,2019,19,15,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1685,1,no_info,14151,15,5,2019,21,5,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
745,1,other,10577,9,6,2019,4,25,16,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,4441,3,4,2019,8,55,6,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1505,1,other,5177,6,4,2019,12,35,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4460,1,4,2019,23,20,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
780,1,no_info,13727,18,5,2019,21,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1235,1,no_info,14714,3,6,2019,12,35,16,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1295,2,other,10588,6,6,2019,19,0,21,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,1,other,7438,21,3,2019,18,50,9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1,no_info,12677,6,3,2019,9,25,20,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1485,1,no_info,14714,6,6,2019,19,0,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,2754,24,6,2019,13,30,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
825,2,no_info,6494,21,3,2019,21,20,7,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
260,1,no_info,5607,15,3,2019,20,35,16,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1350,1,no_info,25735,1,3,2019,21,20,22,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,no_info,4823,3,5,2019,10,5,7,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80,0,no_info,2050,21,3,2019,22,25,21,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
865,1,no_info,12127,12,3,2019,23,15,8,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,1,no_info,13377,12,6,2019,1,30,18,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,no_info,7229,6,5,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
190,0,no_info,6216,24,4,2019,9,10,6,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
185,0,no_info,8456,9,6,2019,21,10,18,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1045,2,no_info,15129,18,5,2019,12,35,19,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1,no_info,13817,12,3,2019,7,40,16,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
370,1,no_info,6296,6,5,2019,13,35,7,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,5170,21,3,2019,16,45,14,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,other,3919,24,5,2019,0,5,21,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
175,0,no_info,4823,3,4,2019,10,5,7,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1105,1,other,10262,24,6,2019,4,25,10,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1350,2,no_info,13882,9,6,2019,12,35,14,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
480,1,no_info,13587,6,6,2019,21,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
